n,futureMid,index,X,fundingFee,create_time
209,0.01428,0.0142595471553333,0.1906406877238399,0.00091,"2019-11-26 19:26:04"
210,0.014275,0.0142403574756667,0.1930733881944914,0.00091,"2019-11-26 19:27:05"
211,0.014265,0.014232743912,0.1953397177370895,0.00092,"2019-11-26 19:28:05"
212,0.01427,0.014259627276,0.1960671367501697,0.00092,"2019-11-26 19:29:06"
213,0.014255,0.0142559483126667,0.1960006162602028,0.00092,"2019-11-26 19:30:06"
214,0.014245,0.0142543886353333,0.1953419675048273,0.00091,"2019-11-26 19:31:07"
215,0.014225,0.0142291796933333,0.1950482265145959,0.00090,"2019-11-26 19:32:08"
216,0.014205,0.0141995110296667,0.1954347870321962,0.00090,"2019-11-26 19:33:01"
217,0.01421,0.0142050044333333,0.1957864635621223,0.00090,"2019-11-26 19:34:04"
218,0.01425,0.01423837202,0.1966031285561024,0.00090,"2019-11-26 19:35:05"
219,0.01429,0.0142828278133333,0.1971052830846338,0.00090,"2019-11-26 19:36:06"
220,0.01428,0.0142972631193333,0.195897840849766,0.00089,"2019-11-26 19:37:05"
221,0.014285,0.014288184696,0.1956749506738788,0.00088,"2019-11-26 19:38:02"
222,0.014285,0.0142769577046667,0.1962382566316089,0.00088,"2019-11-26 19:39:03"
223,0.01425,0.014261559766,0.195427702513429,0.00087,"2019-11-26 19:40:03"
224,0.01426,0.0142557155573333,0.1957282446117522,0.00087,"2019-11-26 19:41:04"
225,0.01428,0.0142544705,0.1975192266057869,0.00087,"2019-11-26 19:42:04"
226,0.014285,0.0142706513906667,0.1985246894217789,0.00087,"2019-11-26 19:43:04"
227,0.01426,0.0142638431803333,0.198255254299371,0.00087,"2019-11-26 19:44:05"
228,0.014255,0.0142559041003333,0.1981918349380357,0.00086,"2019-11-26 19:45:05"
229,0.014235,0.0142418198076667,0.1977129770561919,0.00086,"2019-11-26 19:46:06"
230,0.014275,0.0142518012993333,0.1993407502884629,0.00086,"2019-11-26 19:47:06"
231,0.014255,0.0142316568366667,0.200980978380048,0.00087,"2019-11-26 19:48:07"
232,0.014275,0.01425652466,0.2022769001029512,0.00087,"2019-11-26 19:49:08"
233,0.014285,0.01426951937,0.2033617740639162,0.00087,"2019-11-26 19:50:09"
234,0.01434,0.0142985930903333,0.2062576470638055,0.00088,"2019-11-26 19:51:05"
235,0.01432,0.014297865664,0.2078057337866882,0.00088,"2019-11-26 19:52:06"
236,0.014355,0.0143213908733333,0.2101525119009062,0.00089,"2019-11-26 19:53:06"
237,0.014355,0.014356261464,0.2100646433424264,0.00088,"2019-11-26 19:54:00"
238,0.01439,0.014388170365,0.2101918057927995,0.00088,"2019-11-26 19:55:05"
239,0.014375,0.0143471266656667,0.2121345874370155,0.00088,"2019-11-26 19:56:06"
240,0.014405,0.0144327704233333,0.2102104645888889,0.00087,"2019-11-26 19:57:00"
241,0.01437,0.0144108225673333,0.2073776930977016,0.00086,"2019-11-26 19:58:06"
242,0.014365,0.0144073720933333,0.2044366922643222,0.00084,"2019-11-26 19:59:07"
243,0.014355,0.0143751837033333,0.2030326264972447,0.00083,"2019-11-26 20:00:07"
244,0.01437,0.0143906730373333,0.2015960684377523,0.00082,"2019-11-26 20:01:08"
245,0.0144,0.014376116292,0.2032574147648747,0.00082,"2019-11-26 20:02:09"
246,0.014445,0.01444040562,0.2035755761878223,0.00082,"2019-11-26 20:03:03"
247,0.01443,0.0144215662586667,0.2041603768385998,0.00082,"2019-11-26 20:04:04"
248,0.01439,0.0143881812103333,0.2042867854263227,0.00082,"2019-11-26 20:05:03"
249,0.014385,0.01440410618,0.2029603456069239,0.00081,"2019-11-26 20:06:01"
250,0.01438,0.014400521373,0.2015353018554888,0.00080,"2019-11-26 20:07:02"
251,0.014385,0.0143790848566667,0.2019466731904703,0.00080,"2019-11-26 20:08:03"
252,0.014365,0.0143656764403333,0.2018995859310495,0.00080,"2019-11-26 20:09:04"
253,0.01436,0.0143543787666667,0.2022911900140038,0.00079,"2019-11-26 20:10:04"
254,0.014325,0.014333675768,0.2016859183348879,0.00079,"2019-11-26 20:11:05"
255,0.01434,0.01433155633,0.2022750846337583,0.00079,"2019-11-26 20:12:05"
256,0.014345,0.0143363617763333,0.2028776240926159,0.00079,"2019-11-26 20:13:06"
257,0.014355,0.014335278556,0.2042533520858292,0.00079,"2019-11-26 20:14:06"
258,0.014375,0.01436606828,0.2048750754290513,0.00079,"2019-11-26 20:15:06"
259,0.014365,0.0143636631046667,0.2049681502473311,0.00079,"2019-11-26 20:16:07"
260,0.01435,0.0143701036833333,0.2035691566300048,0.00078,"2019-11-26 20:17:07"
261,0.014335,0.014332341284,0.2037546612832443,0.00078,"2019-11-26 20:18:08"
262,0.01433,0.014347495143,0.2025352747056133,0.00077,"2019-11-26 20:19:08"
263,0.014335,0.0143277788426667,0.2030392716902538,0.00077,"2019-11-26 20:20:09"
264,0.014335,0.0143452717983333,0.2023232309990977,0.00076,"2019-11-26 20:21:09"
265,0.01433,0.0143345970666667,0.2020025336927611,0.00076,"2019-11-26 20:22:00"
266,0.01432,0.0143123725166667,0.2025354630393399,0.00076,"2019-11-26 20:23:00"
267,0.01432,0.0143313509383333,0.201743427565354,0.00075,"2019-11-26 20:24:01"
268,0.014315,0.0143331351133333,0.2004781696026051,0.00074,"2019-11-26 20:25:02"
269,0.01432,0.0143217952213333,0.2003528206986753,0.00074,"2019-11-26 20:26:02"
270,0.014335,0.0143207745146667,0.2013461667861184,0.00074,"2019-11-26 20:27:03"
271,0.014345,0.0143311076873333,0.2023155484256813,0.00074,"2019-11-26 20:28:06"
272,0.01434,0.014337333343,0.2025015423574818,0.00074,"2019-11-26 20:29:06"
273,0.01435,0.014347700234,0.2026618304846724,0.00074,"2019-11-26 20:30:07"
274,0.014365,0.014345701907,0.2040070482457206,0.00074,"2019-11-26 20:31:07"
275,0.014355,0.0143518602166667,0.2042258201182095,0.00074,"2019-11-26 20:32:08"
276,0.014325,0.0143602020506667,0.2017744583238212,0.00073,"2019-11-26 20:33:08"
277,0.014315,0.014331898427,0.2005953802633623,0.00072,"2019-11-26 20:34:09"
278,0.014295,0.0143219019166667,0.198717004275087,0.00071,"2019-11-26 20:35:05"
279,0.0143,0.014326724925,0.1968516145827529,0.00070,"2019-11-26 20:36:00"
280,0.01431,0.0143234326923333,0.1959138022145983,0.00069,"2019-11-26 20:37:07"
281,0.01431,0.014297874816,0.1967618432106232,0.00070,"2019-11-26 20:38:02"
282,0.0143,0.014299639936,0.1967870231453356,0.00069,"2019-11-26 20:39:07"
283,0.0143,0.0143090678533333,0.1961533093754209,0.00069,"2019-11-26 20:40:03"
284,0.0143,0.01432163163,0.1946428927861066,0.00068,"2019-11-26 20:41:01"
285,0.014315,0.0143063843146667,0.1952451193965344,0.00068,"2019-11-26 20:42:05"
286,0.01429,0.0142974936233333,0.1947209979294633,0.00068,"2019-11-26 20:43:08"
287,0.0143,0.0142881532273333,0.1955501304617234,0.00068,"2019-11-26 20:44:05"
288,0.014305,0.014296165675,0.1961680811207206,0.00068,"2019-11-26 20:45:06"
289,0.0143,0.0142909665006667,0.196800193674681,0.00068,"2019-11-26 20:46:03"
290,0.01432,0.0143093824133333,0.1975421954159166,0.00068,"2019-11-26 20:47:03"
291,0.01431,0.0142995242533333,0.198274789485559,0.00068,"2019-11-26 20:48:04"
292,0.01431,0.014302788506,0.1987789914456855,0.00068,"2019-11-26 20:49:04"
293,0.01431,0.01429696103,0.1996910013457362,0.00068,"2019-11-26 20:50:05"
294,0.0143,0.0142960007946667,0.1999707442885871,0.00068,"2019-11-26 20:51:04"
